song_id,song_name,song_lyric,senti_tag
5681153,I NEED U,"Fall Everything
Fall Everything
Fall Everything
흩어지네
Fall Everything
Fall Everything
Fall Everything
떨어지네
너 땜에 나 이렇게 망가져
그만할래 이제 너 안 가져
못하겠어 뭣 같아서
제발 핑계 같은 건 삼가줘
니가 나한테 이럼 안 돼
니가 한 모든 말은 안대
진실을 가리고 날 찢어
날 찍어 나 미쳐 다 싫어
전부 가져가 난 니가 그냥 미워
But you’re my everything
You’re my
Everything You’re my
Everything You’re my
제발 좀 꺼져 huh
미안해 I hate u
사랑해 I hate u
용서해
I need you girl
왜 혼자 사랑하고 혼자서만 이별해
I need you girl
왜 다칠 걸 알면서 자꾸 니가 필요해
I need you girl
넌 아름다워
I need you girl
너무 차가워
I need you girl
I need you girl
I need you girl
I need you girl
It goes round and round
나 왜 자꾸 돌아오지
I go down and down
이쯤 되면 내가 바보지
나 무슨 짓을 해봐도
어쩔 수가 없다고
분명 내 심장 내 마음 내 가슴인데
왜 말을 안 듣냐고
또 혼잣말하네 또 혼잣말하네
또 혼잣말하네 또 혼잣말하네
넌 아무 말 안 해
아 제발 내가 잘할게
하늘은 또 파랗게
하늘은 또 파랗게
하늘이 파래서 햇살이 빛나서
내 눈물이 더 잘 보이나 봐
왜 나는 너인지 왜 하필 너인지
왜 너를 떠날 수가 없는지
I need you girl
왜 혼자 사랑하고 혼자서만 이별해
I need you girl
왜 다칠 걸 알면서
자꾸 니가 필요해
I need you girl
넌 아름다워
I need you girl
너무 차가워
I need you girl
I need you girl
I need you girl
I need you girl
Girl 차라리 차라리 헤어지자고 해줘
Girl 사랑이 사랑이 아니었다고 해줘
내겐 그럴 용기가 없어
내게 마지막 선물을 줘
더는 돌아갈 수 없도록
I need you girl
왜 혼자 사랑하고 혼자서만 이별해
I need you girl
왜 다칠 걸 알면서
자꾸 니가 필요해
I need you girl
넌 아름다워
I need you girl
너무 차가워
I need you girl
I need you girl
I need you girl
I need you girl",편안해요
5738546,우리집,"Take you home tonight
Take you home tonight Ooh yeah
니가 나타나서 나에게
무관심인 척 아닌 척 하는 게
좀 그래 그래 그래 그래
니 맘은 안그래 안그래 안그래
내게 눈빛을 줬다 뺐다
다 보이는 니 속 맘에 나는
그래 그래 그래 그래 Oh yeah
I wanna take her to my house
It’s alright 우리 집으로 가자
woo 우리 집으로
It’s alright 단 아무도 모르게
아무도 몰래
10분 뒤에 저 앞에서
너를 기다리고 있을게
It’s alright 우리 집으로 가자
우리 집으로
우리 집으로 우리 집으로
우리 집으로 우리 집으로
I wanna take you to my house
날 따라와
이 시끄러운 곳을
아무도 몰래 빠져나가
나쁜 맘은 없어
널 조금 더 깊이 알고 싶어
그 아주 부드러운 음악 속
너와 헤매고 싶어
니 눈빛과 몸짓 다
니가 하는 말보다 빨라
I know you want me too
니 맘을 숨기지마
You know I want it too
You don’t wanna waste your time
It’s alright 우리 집으로 가자
woo 우리 집으로
It’s alright 단 아무도 모르게
아무도 몰래
10분 뒤에 저 앞에서
너를 기다리고 있을게
It’s alright 우리 집으로 가자
우리 집으로
우리 집으로 너를 데리고 가는 길에
나도 몰래 미치겠어
I Go I Go You Go You Go
We Go We Go Baby
One more time
우리 집으로 니손을 꼭 잡고
올라가는 이 길에 난 미치겠어
I know I know
You know You know
We know We know Baby
It’s alright 우리 집으로 가자
It’s alright 단 아무도 모르게
10분 뒤에 저 앞에서
너를 기다리고 있을게
It’s alright 우리 집으로 가자
우리 집으로
It’s alright 우리 집으로 가자
우리 집으로
It’s alright 단 아무도 모르게
단 아무도 모르게 Baby
10분 뒤에 저 앞에서
저 앞에서
너를 기다리고 있을게
너를 기다릴게
It’s alright 우리 집으로 가자
우리 집으로",편안해요
5743804,음오아예 (Um Oh Ah Yeh),"oh yes 음 오 아 예 
너에게  빠져들겠어 
자꾸 반응하잖아 
oh yes 음 오 아 예  
그래 난 다가가겠어 
넌 내 취향저격 ace 
내 앞을 지나갔어 
눈빛이 마주쳤어
스타일이 좋아 느낌이 좋아
다를 게 없는 오늘 
너 땜에 달아오른
오늘이 좋아 음오아예
첫 번째 플랜
감탄사 그 동안에
찾아 헤멘 남자
음오아 예스
맞는 옷처럼 잘 어울리는 너야
부드럽게 이런 말 어떤 것 같아
음 두 번째 플랜 먼저 당기기
오오 동공 떨리는 초침 
스탠바이 큐
아 시간되면 차 한잔 할래요
예스 이런 건 어떤 것 같아
oh yes 음 오 아 예  
너에게 빠져들겠어 
자꾸 반응하잖아 
oh yes 음 오 아 예  
그래 난 다가가겠어 
넌 내 취향저격 ace 
본능을 따르겠어 
날 감추지 않겠어 
오늘은 달라 먼저 다가가
걸음은 도도하게 
말투는 애교 있게
날 보는 눈빛 음오아예
help me 
시간 좀 되나요 나 좀 도와줘요
그 쪽 때문에 
오감이 제멋대로예요
그 쪽이 예고 없이 날리는 미소에 음
콜린퍼스도 울고 갈 
당신의 매너에 오
여자라 해도 믿을만한 피부 아예
넌 존재자체 감탄사 절로 나네
음오아예 
나도 모르게 
달아오르네
홀릭
oh yes 음 오 아 예 
너에게 빠져들겠어 
자꾸 반응하잖아 
oh yes 음 오 아 예 
그래 난 다가가겠어 
넌 내 취향저격 ace 
목소리도 oh yes 
눈웃음도 oh yes 
네 모든 게 
머리부터 발끝까지 다 oh yes
지금 널 보면 난 oh yes
단 둘이서 oh yes 
드루루 드루루 드루루 oh yes
뜨거워지는 이 분위기 
너와 나의 거리
우리 사이로 한 여자가 
걸어 와 때마침
그의 여자친구인 건지 
아님 친군 건지 다가와
언니 이 여자 누구예요
여자였어 OH MY GOD
oh yes 음 오 아 예 
너에게 빠져들겠어 
자꾸 반응하잖아 
oh yes 음 오 아 예 
그래 난 다가가겠어 
넌 내 취향저격 ace 
목소리도 oh yes 
눈웃음도 oh yes 
Oh 너의 모든 게 
머리부터 발끝까지 다 oh yes",편안해요
5748499,SHAKE IT,"너만을 유혹하는 춤 
우우우 우우우우
심장에 매력 발산 중 
우우우 우우우우
손끝만 스쳐도 막 쿵쿵쿵쿵 Oh
내 맘이 흔들려
Shake it shake it for me
Shake it shake it for me
나나나 나나나 나나나 
Hey
나나나 나나나 나나나 
짜릿한 이 느낌 
날 춤을 추게 해 
지금 이 순간 
Shake it
Bae bae baby
Love me love me love me now
흔들리는 내 맘 모르겠니
So let's dance
Just shake it let's dance
좀 더 핫하게 완전 와일드하게
Make it louder 우우우
더 크게 make it louder 우우우
날 자꾸 흔들어 흔들어
놀라게 흔들어
Shake it oh shake it
밤새 나와 Shake it baby
아주 fun하고 smart하게 
흔들흔들어
온몸이 찌릿찌릿 우리 둘이 
흔들흔들어
심하게 통하니 여기 불났으니
When I Move 
움직여 자리 잡았으니
Shake it shake it for me
Shake it shake it for me
나나나 나나나 나나나 
Hey
나나나 나나나 나나나 
짜릿한 이 느낌 
날 춤을 추게 해 
지금 이 순간 
Shake it
Bae bae baby
Love me love me love me now
흔들리는 내 맘 모르겠니
So let's dance
Just shake it let's dance
좀 더 핫하게 완전 와일드하게
Make it louder 우우우
더 크게 make it louder 우우우
날 자꾸 흔들어 흔들어
놀라게 흔들어
Shake it oh shake it
밤새 나와 Shake it baby
Shake it oh shake it
Shake it up shake it for me
Shake it oh shake it
Shake it up shake it for me
Shake it oh shake it
Shake it up shake it for me
Shake it oh shake it
Shake it up shake it for me
Shake it for me my baby
Shake it for me my baby
그렇게 모두 모여 dance
Just shake it let's dance
좀 더 핫하게 완전 와일드하게
Make it louder 우우우
더 크게 make it louder 우우우
날 자꾸 흔들어 흔들어
놀라게 흔들어
Shake it oh shake it
밤새 나와 Shake it baby",편안해요
5768980,PARTY,"Hey girls
do you know what time it is
It must be party time
Here we go
여긴 Summer 지금 Radio를 켜
흘러나오는 Favorite song
Hey turn it up
뜨거운 리듬 이끄는 대로 Drive
눈이 부신 여름 속으로 Oh Oh
창을 넘어 온 바람을 따라
지금 Yeah Yeah Yeah Yeah Yeah
Singing Yeah Yeah Yeah Yeah Yeah
목소릴 높여 Louder and Louder
파도소릴 따라 달려 Here we go
We can’t stop stop stop
여긴 Party time
이대로 계속 Party time
It’s a party
We gon rock rock rock
짜릿하게 난
Tonight
P A R T Y P A R T Y
레몬 소주 난 테킬라 넌 모히토
가자 제주 캘리포니아 로마까지
하얀 진주 품은 바다 멋진 파도 
Finito
P A R T Y P A R T Y
We love summer
바쁘게 뛰어 온 어젠 다 잊어버리고
Hey turn it up
저 푸른 하늘 정말 완벽한 걸
수면 위에 가득 물들어 Oh Oh
찬란한 여름 다 가기 전에
함께 Yeah Yeah Yeah Yeah Yeah
Singing Yeah Yeah Yeah Yeah Yeah
들뜬 내 맘은 Higher and Higher
어서 잔을 위로 A shot here we go
We can’t stop stop stop
여긴 Party time
이대로 계속 Party time
It’s a party
We gon rock rock rock
짜릿하게 난
Tonight
P A R T Y P A R T Y
레몬 소주 난 테킬라 넌 모히토
가자 제주 캘리포니아 로마까지
하얀 진주 품은 바다 멋진 파도 
Finito
P A R T Y P A R T Y
우릴 부를 Sunrise
찾아와도 멈출 수 없어
계속 되는 Party time
Go on and on and on 밤새도록
We can’t stop stop stop
여긴 Party time
이대로 계속 Party time
It’s a party
We gon rock rock rock
짜릿하게 난
Tonight
P A R T Y P A R T Y
레몬 소주 난 테킬라 넌 모히토
가자 제주 캘리포니아 로마까지
하얀 진주 품은 바다 멋진 파도 
Finito
P A R T Y P A R T Y
Party time",편안해요
5781346,Devil,"Hey Hey Well Hey Hey
지금 내가 하려는 말이
좀 이상할지 몰라
왜인지 넌 좀 어려워서
난 늘 쩔쩔매니까
이토록 원하게 되고
Oh Baby Baby
Please don’t go
당신 앞에 무릎 꿇는 것도
이 모든 게 너무 자연스러워
한없이 자꾸 애원하게 해
젠장 잠조차 못 자게 돼
도대체 이 감정이 뭔지 모르겠잖아
넌 차고 뜨거워 Devil
한 여름 소나기 샤워
달궈진 온몸을 적셔온 뒤에
그리곤 또 목 타오게 하지
넌 저 먼 사막의 소금
새빨간 적도의 그늘
한 순간 쾌락을 맛보게 하곤
그리고 또 목 타오게 하지
넌 차고 뜨거워
어느 날 말이야 네가
외로워 울 때에
내가 그 눈물 닦아줄게
부디 허락한다면
별은 운명을 던져
간절히 절히 원하게 됐어
온종일 갈구해 또 절망해
와 모든 게 놀라울 뿐이야
어떤 수식어로도 부족한
로맨틱보다 좀 더 복잡한
도대체 이 감정이 뭔지 모르겠잖아
넌 차고 뜨거워 Devil
한 여름 소나기 샤워
달궈진 온몸을 적셔온 뒤에
그리곤 또 목 타오게 하지
넌 저 먼 사막의 소금
새빨간 적도의 그늘
한 순간 쾌락을 맛보게 하곤
그리고 또 목 타오게 하지
넌 차고 뜨거워
목 타오르는 다 적셔오는
맛보고 싶은 그대야
들어줘 들어줘
받아줘 받아줘
I say 나는 그냥 다 좋아
나는 그냥 다 좋아
I say 네 모든 게 다 좋아
네 모든 게 다 좋아
And I say 아름다운 너
아름다운 너
And I say 내 것이 되지
넌 차고 뜨거워 Devil
한 여름 소나기 샤워
달궈진 온몸을 적셔온 뒤에
그리곤 또 목 타오게 하지
넌 저 먼 사막의 소금
새빨간 적도의 그늘
한 순간 쾌락을 맛보게 하곤
그리고 또 목 타오게 하지
넌 차고 뜨거워
넌 차고 뜨거워
넌 차고 뜨거워
넌 차고 뜨거워
목타오게 하지
넌 Devil 뜨거워",편안해요
5791706,오늘부터 우리는 (Me Gustas Tu),"널 향한 설레임을
오늘부터 우리는 
꿈꾸며 기도하는
오늘부터 우리는
저 바람에 노을 빛
내 맘을 실어 보낼게
그리운 마음이 모여서 내리는
Me gustas tu gustas tu
su tu tu ru 좋아해요
gustas tu su tu ru ru
한 발짝 뒤에 섰던 우리는
언제쯤 센치해 질까요
서로 부끄러워서
아무 말도 못하는 너에게로
다가가고 싶은데
바람에 나풀거리는 꽃잎처럼 
미래는 알 수가 없잖아
이제는 용기 내서 고백할게요
하나보단 둘이서
서로를 느껴 봐요
내 마음 모아서
너에게 전하고 싶어
설레임을 오늘부터 우리는
꿈꾸며 기도하는
오늘부터 우리는
저 바람에 노을 빛
내 맘을 실어 보낼게
그리운 마음이 모여서 내리는
Me gustas tu gustas tu
su tu tu ru 좋아해요
gustas tu su tu ru ru
한 걸음 앞에 서서
두 손을 놓지 말기로 약속해요
소중해질 기억을
꼭 꼭 담아 둘게요 
지금보다 더 아껴 주세요
달빛에 아른거리는 구름처럼 
아쉬운 시간만 가는데
이제는 용기 내서 고백할게요
둘 보단 하나 되어
서로를 느껴 봐요
내 마음 모아서
너에게 전하고 싶어
설레임을 오늘부터 우리는
꿈꾸며 기도하는
오늘부터 우리는
저 바람에 노을 빛
내 맘을 실어 보낼게
그리운 마음이 모여서 내리는
감싸 줄게요 그대
언제까지나 
언제까지나
사랑이란 말 안 해도
느낄 수 있어요
고마운 마음을 모아서
널 향한 설레임을
오늘부터 우리는
꿈꾸며 기도하는
오늘부터 우리는
저 바람에 노을 빛
내 맘을 실어 보낼게
그리운 마음이 모여서 내리는
Me gustas tu gustas tu
su tu tu ru 좋아해요
gustas tu su tu ru ru",편안해요
7870472,Ah-Choo,"맛있는 걸 해주고 싶은
그런 사람이 난 생겼어
아직 요리는 잘 못하지만
나 연습하고 있어요
나 그댈 위해 몰래 감춰놓은
애교도 있는 걸
매일 지루하지 않게
웃게 해줄 텐데
너는 내 맘 모르지
Ah Choo
널 보면 재채기가 나올 것 같아
너만 보면 해주고픈 얘기가 참 많아
나의 입술이
너무 간지러워 참기가 힘들어
Ah Choo
내 맘에 꽃가루가 떠다니나봐
널 위해서 해주고픈 일들이 참 많아
나의 마음이 내 사랑이
더 이상은 삼키기 힘들어
다정하게 깨우고 싶은
그런 사람이 난 생겼어
아침잠이 좀 많긴 해도
잘 일어날 수 있어요
그 사람이 막 지쳐 보일 때면
내가 더 슬픈 걸
혹시 내가 필요할 땐 거기 있어줄게
너는 내 맘 모르지
Ah Choo
널 보면 재채기가 나올 것 같아
너만 보면 해주고픈 얘기가 참 많아
나의 입술이
너무 간지러워 참기가 힘들어
Ah Choo
내 맘에 꽃가루가 떠다니나봐
널 위해서 해주고픈 일들이 참 많아
나의 마음이 내 사랑이
더 이상은 삼키기 힘들어
소중한 너의 친구란 그 말이
나는 그 말이 참 싫다
밤새 쓰다만 편지와
말 하지 못한 내 사랑
Ah Choo
널 보면 재채기가 나올 것 같아
너만 보면 해주고픈 얘기가 참 많아
나의 입술이
너무 간지러워 참기가 힘들어
Ah Choo
내 맘에 꽃가루가 떠다니나 봐
널 위해서 해주고픈 일들이 참 많아
나의 마음이 내 사랑이
더 이상은 삼키기 힘들어",편안해요
8028701,시간을 달려서 (Rough),"다가서지 못하고 헤매이고 있어
좋아하지만 다른 곳을 보고 있어
가까워 지려고 하면 할수록
멀어져 가는 우리 둘의 마음처럼
만나지 못해 맴돌고 있어
우린 마치 평행선처럼
말도 안돼 우린 반드시 만날 거야
기다릴게 언제까지나
미처 말하지 못했어
다만 너를 좋아했어
어린 날의 꿈처럼 마치 기적처럼
시간을 달려서
어른이 될 수만 있다면
거친 세상 속에서 손을 잡아줄게
다가서려 해봐도 엇갈리고 있어
좋아한단 말도 아직 못하고 있어
머뭇거리는 널 보고 있으면
우린 아직도 많이 어리긴 한가 봐
좁혀지지 않아 한 끗 차이
우린 마치 평행선처럼
언젠가는 못다한 말을 전할 거야
다가갈게 언제까지나
미처 말하지 못했어
다만 너를 좋아했어
어린 날의 꿈처럼 마치 기적처럼
시간을 달려서
어른이 될 수만 있다면
거친 세상 속에서 손을 잡아줄게
시간 속에 갇혀 길을 헤매여도
그렇지만 우린 결국 만날 거야
진심인 것만 알아줘 정말
서툴기만 한대도
미처 말하지 못했어
다만 너를 좋아했어
어린 날의 꿈처럼 마치 기적처럼
시간을 달려서
어른이 될 수만 있다면
거친 세상 속에서 너를 안아줄게
이거 하나만 약속해
변치 않기를 바랄게
그때도 지금처럼 날 향해 웃어줘
시간이 흘러서
어른이 될 수만 있다면
엇갈림 그 속에서 손을 잡아줄게",편안해요
8158015,Destiny (나의 지구),"너는 내 Destiny
고개를 돌릴 수가 없어
난 너만 보잖아
너는 내 Destiny
떠날 수 없어 난
넌 나의 지구야 내 하루의 중심
왜 자꾸 그녀만 맴도나요
달처럼 그대를 도는 내가 있는데
한 발짝 다가서지 못하는
이런 맘 그대도 똑같잖아요
오늘도 그녀 꿈을 꾸나요
그댈 비춰주는 내가 있는데
그렇게 그대의 하룬 또 끝나죠
내겐 하루가 꼭 한 달 같은데
그 꿈이 깨지길 이 밤을 깨우길
잔잔한 그대 그 마음에
파도가 치길
너는 내 Destiny
날 끄는 Gravity
고개를 돌릴 수가 없어
난 너만 보잖아
너는 내 Destiny
떠날 수 없어 난
넌 나의 지구야 내 하루의 중심
기울어진 그대의 마음엔
계절이 불러온 온도차가 심한데
늘 그댈 향한 나의 마음엔
작은 바람 한 점 분 적 없어요
눈부신 그대의 하루에는
내가 들어갈 자리는 없나요
그렇게 내 맘은 차고 또 기울죠
내겐 한 달이 꼭 하루 같은데
그 꿈이 깨지길 이 밤을 깨우길
잔잔한 그대 그 마음에
파도가 치길
너는 내 Destiny
날 끄는 Gravity
고개를 돌릴 수가 없어
난 너만 보잖아
너는 내 Destiny
떠날 수 없어 난
넌 나의 지구야 내 하루의 중심
한 번 난 그녀를 막고 서서
빛의 반질 네게 주고 싶은데
단 한 번 단 한 번
그녀의 앞에 서서
너의 낮을 날고 싶은데
너는 내 Destiny
날 끄는 Gravity
고개를 돌릴 수가 없어
난 너만 보잖아
너는 내 Destiny
떠날 수 없어 난
넌 나의 지구야 내 하루의 중심",편안해요
8244030,Why,"Why

Oh yeah yeah
Oh 언젠가는 내 두 발이
Oh 닿는 대로
이끌리는 시선을 뺏겨버린 대로
가볍게 걸어갈 낯선 곳을 그리다
또 결국엔 허전한 긴 한숨에 멈춰
Why Why 돌아서 또 넌
Why Why 꿈만 가득해
지금 떠난다면
Good Good Good yeah
만나게 될 모든 건
Great Great yeah
가벼워진 맘이
Work Work baby
이미 이미 눈 앞에
아른아른대는데 망설여 Why
나침반 위 돌아가던 바늘이
멈춘 곳에 가득 핀
이름 모를 꽃잎이
널 위해 끌어당긴
빛이 담긴 풍경 속에
어서 뛰어들어
나보다 자유롭게 더
Why Why Why
괜히 미뤄 왔던 날
많았던 걱정이 모두 다 사라진
tonight yeah
바람 불어오면
Good Good Good yeah
펼쳐지는 모든 건
Great Great yeah
달라지는 맘이
Work Work baby
이미 이미 눈 앞에
아른아른대는데
지금 떠난다면
Good Good Good yeah
만나게 될 모든 건
Great Great yeah
가벼워진 맘이
Work Work baby
이미 이미 눈 앞에
아른아른대는데 망설여 Why
쫓아가기도 벅차 숨이 찬
세상이 전부는 아냐
하루 종일 걸어도
똑같은 풍경은
절대 보이지 않아
하얀 종이에 적어 본 Why
잉크처럼 번지는 맘
I'm falling I'm falling
I'm falling to you
바람 불어오면
Good Good Good yeah
펼쳐지는 모든 건
Great Great yeah
달라지는 맘이
Work Work baby
이미 이미 눈 앞에
아른아른대는데
지금 떠난다면
Good Good Good yeah
만나게 될 모든 건
Great Great yeah
가벼워진 맘이
Work Work baby
이미 이미 눈 앞에
아른아른대는데 망설여 Why",편안해요
8262125,너 그리고 나 (NAVILLERA),"알 수 있었어 널 본 순간 
뭔가 특별하다는 걸
눈빛 만으로도 느껴지니까 
마음이 움직이는 걸
나비처럼 날아 나나나 나빌레라 
바람아 바람아 불어라
훨훨 날아가 
너에게로 다가갈 수 있도록 
하얀 진심을 담아
새롭게 시작해 볼래 너 그리고 나 
사랑을 동경해 앞으로도 잘 부탁해 
모아둔 마음을 주겠어 그리고 나 
마냥 기다리진 않을래
다시 선 시작점이야 
조금 더 속도를 올려서
물러선 나의 마음을 달래고 
이제는 더 다가갈게
꽃처럼 피어나 나나나 나빌레라
아직은 수줍은 아이야
나도 떨려와 
우리 설렘 가득한 목소리로 
하얀 진심을 담아
새롭게 시작해 볼래 너 그리고 나 
사랑을 동경해 앞으로도 잘 부탁해 
모아둔 마음을 주겠어 그리고 나 
마냥 기다리진 않을래
바라고 바랐던 이 순간에 
항상 내 곁에 있어준 너와 함께 
나 언제나 그래왔듯 이룰 거니까
꿈에서 깨어나 나나나 나빌레라 
언젠가 너와 나 둘이서
활짝 펼쳐진 미래를 만들어가고 싶은걸 
너 하나면 충분하니까
새롭게 시작해 볼래 너 그리고 나 
사랑을 동경해 앞으로도 잘 부탁해 
모아둔 마음을 주겠어 그리고 나 
마냥 기다리진 않을래",편안해요
9620469,우주를 줄게,"커피를 너무 많이 마셨나 봐요 
심장이 막 두근대고 
잠은 잘 수가 없어요 
한참 뒤에 별빛이 내리면 
난 다시 잠들 순 없겠죠 
지나간 새벽을 다 새면 
다시 네 곁에 잠들겠죠 
너의 품에 잠든 난 마치 
천사가 된 것만 같아요 
난 그대 품에 
별빛을 쏟아 내리고 
은하수를 만들어 
어디든 날아가게 할거야 
Cause I’m a pilot anywhere 
Cause I’m a pilot anywhere  
lighting star shooting star 
줄게 내 Galaxy 
Cause I’m a pilot anywhere 
Cause I’m your pilot 네 곁에  
저 별을 따 네게만 
줄게 my Galaxy
Like a star 내리는 비처럼 
반짝이는 널 가지고 싶어 
Get ma mind 
엄지와 검지만 해도 
내 마음을 너무 잘 표현해 
붙어 안달 나니까 
마냥 떨리기만 한 게 아냐 
준비가 되면 쏘아 올린 
인공위성처럼 
네 주윌 마구 맴돌려 해 
더 가까워진다면 
네가 가져줄래 
이 떨림을 
어제는 내가 기분이 참 좋아서 
지나간 행성에다가 
그대 이름 새겨 놓았죠 
한참 뒤에 별빛이 내리면 
그 별이 가장 밝게 빛나요 
지나간 새벽을 다 새면 
다시 네 곁에 잠들겠죠 
별빛 아래 잠든 난 마치 
온 우주를 가진 것만 같아 
난 그대 품에 
별빛을 쏟아 내리고 
은하수를 만들어 
어디든 날아가게 할거야 
Cause I’m a pilot anywhere 
Cause I’m a pilot anywhere  
Lighting star Shooting star 
줄게 내 Galaxy 
Cause I’m a pilot anywhere 
Cause I’m your pilot 네 곁에  
저 별을 따 네게만 
줄게 my Galaxy 
Cause I’m a pilot anywhere  
Cause I’m a pilot anywhere  
Lighting star Shooting star 
줄게 내 Galaxy 
Cause I’m a pilot I’m your pilot 
Lighting star Shooting star 
줄게 my Galaxy 
la la la la la la
la la la la la la",편안해요
9620471,You(=I),"바보야 오늘은
안된다고 말하지마
오늘만큼은 내게도
꼭 기회를 줘
사랑스럽게 웃는 것도
예쁘게 말하는 것도
많이 연습했어
보고 싶어도 참으라고 하지마
Baby 난 좀 억지
부리는 것도 맞아
오늘도 내 눈물 연기로
받아낸 너와의 데이트
보고 싶어도
매일 꾹 참고 있어도
나는 네가 안아주기만 하면
샤르르르르 녹아 Yeah
Baby You You You Yeah Yeah
You You You Yeah Yeah 
Baby 난 좀
욕심부리는 것도 맞아
오늘도 못되게 떼를 써
받아낸 너와의 데이트
사랑한다고 매일
꼭 표현 못해도
나는 네가 안아주기만 하면
샤르르르르 녹아 Yeah
Baby You You You Yeah Yeah
You You You Yeah Yeah
You You You Yeah Yeah
You You You Yeah
서투른 내 맘이
너에게 닿을까 봐
사실 손잡는 것도
많이 떨리는 난데
오늘도 배웠는걸
널 더 닮아가던걸
이젠 내가 널 닮아서
함께 웃고 있던걸 Yeah
You Woo Yeah
You You You Yeah Yeah
그대를 닮아서
마음이 더 큰 사람이 되면
그대를 내 품 안에
꼭 안아 줄래요
You You You Yeah Yeah
You You You Yeah Yeah",편안해요
30040810,너무너무너무,"날 너무너무너무 
너무너무너무 
너무너무너무 
너무너무너무 
너무너무너무 
너무 좋아하면 그때 말해줘 
내가 자꾸자꾸자꾸 
자꾸자꾸자꾸 
자꾸자꾸자꾸 
자꾸자꾸자꾸 
자꾸자꾸자꾸 
자꾸 떠오르면 그때 불러줘 
남자들은 똑같대 
믿지 말래 사랑한다는 말 
사랑하기도 전에 
말이 먼저 나오기 때문에 
이런 느낌 처음이라고 
누구라도 이런 적 없다고 
내 눈을 바라보며 
말을 해도 넘어가지 말래 
Oh no 조심조심조심해야해 
어머님이 친구들이 
해줬던 말들 잊으면 안돼 
Oh no 미안미안미안하지만 
아직 난 네 마음만 
믿고 마음을 열 수는 없어 
날 너무너무너무 
너무너무너무 
너무너무너무 
너무너무너무 
너무너무너무 
너무 좋아하면 그때 말해줘 
내가 자꾸자꾸자꾸 
자꾸자꾸자꾸 
자꾸자꾸자꾸 
자꾸자꾸자꾸 
자꾸자꾸자꾸 
자꾸 떠오르면 그때 불러줘 
Stop 넌 뒤집은 베개처럼 신선한 느낌 
하지만 꼭 참아야 해 이제부터 긴 
확인의 시간을 반드시 거쳐야 해 
뱀인지 아담인지 정체 드러나게 
남자라 쓰고 늑대라 읽으랬어 
도대체 남자들 그동안 
여자에게 왜 그랬어 
너무나 많은 여자들 마음을 울린 죄 
때문에 그러니 내게 좀 더 널 보여줄래 
Oh no 조심조심조심해야해 
네 눈빛이 너의 말이 
아무리 내 마음을 흔들어도 
Oh no 미안미안미안하지만 
조금만 나를 향한 
마음을 더 보여줄 수 있니 
날 너무너무너무
너무너무너무
너무너무너무
너무너무너무
너무너무너무
너무 좋아하면 그때 말해줘
내가 자꾸자꾸자꾸
자꾸자꾸자꾸
자꾸자꾸자꾸
자꾸자꾸자꾸
자꾸자꾸자꾸
자꾸 떠오르면 그때 불러줘
이런 날 이해해주길
속상하고 답답해도
조금만 더 기다려주길
내 마음이 열리고 나면
아껴왔던 내 마음을
아낌없이 너에게 줄게
날 너무너무너무
너무너무너무
너무너무너무
너무너무너무
너무너무너무
너무 좋아하면 그때 말해줘
내가 자꾸자꾸자꾸
자꾸자꾸자꾸
자꾸자꾸자꾸
자꾸자꾸자꾸
자꾸자꾸자꾸
자꾸 떠오르면 그때 불러줘",편안해요
30069773,불장난,"우리 엄만 매일 내게 말했어
언제나 남자 조심하라고
사랑은 마치 불장난 같아서 다치니까 Eh
엄마 말이 꼭 맞을지도 몰라
널 보면 내 맘이 뜨겁게 달아올라
두려움보단 널 향한 끌림이 더 크니까 Eh
멈출 수 없는 이 떨림은
On and on and on
내 전부를 너란 세상에
다 던지고 싶어
Look at me look at me now
이렇게 넌 날 애태우고 있잖아
끌 수 없어
우리 사랑은 불장난
My love is on fire
Now burn baby burn
불장난
My love is on fire
So don’t play with me boy
불장난
Oh no 난 이미 멀리 와버렸는걸
어느새 이 모든 게 장난이 아닌 걸
사랑이란 빨간 불씨
불어라 바람 더 커져가는 불길
이게 약인지 독인지 우리 엄마도 몰라
내 맘 도둑인데 왜 경찰도 몰라
불 붙은 내 심장에 더 부어라 너란 기름
kiss him will I diss him I 
don’t know but I miss him
중독을 넘어선 이 사랑은 crack
내 심장의 색깔은 black
멈출 수 없는 이 떨림은
On and on and on
내 전부를 너란 불길 속으로
던지고 싶어
Look at me look at me now
이렇게 넌 날 애태우고 있잖아
끌 수 없어
우리 사랑은 불장난
My love is on fire
Now burn baby burn
불장난
My love is on fire
So don’t play with me boy
불장난
걷잡을 수가 없는 걸
너무나 빨리 퍼져 가는 이 불길
이런 날 멈추지 마
이 사랑이 오늘 밤을 태워버리게 
whooo",편안해요
